web-scraper-order,web-scraper-start-url,catecories,catecories-href,product,product-href,name,price,pic_url-src,address,pic_url_slide-src
1698354647-630,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/1711,Горошек зеленый GREEN RAY Ж/Б. 400Г,69.89 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK09YSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4b1504660b26ab62e6131f2b06554a02ffb30566/e8a2abb3-2b90-11ee-9a31-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354649-631,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/1834,Кукуруза сладкая GREEN RAY Ж/Б. 340Г,69.00 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFFSIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3f00e829d7f5db30595277f456399caeacb3b554/a8e5a067-45ec-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354653-632,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/7135,Капуста БЕЛОРУЧКА КВАШЕНАЯ С МОРКОВЬЮ ШИНКОВАННАЯ ТУ 250Г,64.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjZEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f2d8450025ab4340924956d3f29412d1c9f789c7/00dbee44-0da6-11ed-9a25-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354655-633,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/8803,Шпроты в масле МОРСКОЕ СОДРУЖЕСТВО ШПРОТ БАЛТИЙСКИЙ ТУ Ж/Б. 160Г,59.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMGNFSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4296ede4a7d4ef98bf6b2ab5e310629c3e578918/c0d04775-c4ce-11ed-9a2b-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354658-634,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/9165,Томатная паста GREEN RAY ЯЩИК АСТРАХАНСКИХ ПОМИДОРОВ ГОСТ Ж/Б. 140Г,59.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNUVqSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--336f79b9514bdb55d8f58a463c766f09ff459ca6/f463a6f1-d843-11ed-9a2b-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354661-635,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/8794,Горошек зеленый НАТУРВИЛЬ СТ/Б. 450Г,58.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd01FSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--33dd7ca818f62086234221479aeedc81e56774da/03cc43a7-c496-11ed-9a2b-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354664-636,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/5397,Паштет РУЗКОМ ПЕЧЕНОЧНЫЙ ТУ ЛАМ/УП. 90Г,49.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcEE1IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2b129fdd6fc6d614234a4d7f56465fd2ace483d0/fca16270-672e-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354666-637,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/1107,Паштет ГЛАВПРОДУКТ БРИСТОЛЬ ИЗ ГУСИНОЙ ПЕЧЕНИ Ж/Б. 250Г,49.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc01LIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3b1fe7486b9fb5852ce700a81f1b1ba81c23329c/6865f741-31e7-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354669-638,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/1685,Килька обжаренная в томатном соусе МОРСКОЕ СОДРУЖЕСТВО Ж/Б. 240Г,42.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ3NRIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3ecff30a6e20e60463218c9324ab7a48f81ee8a4/f7440031-493e-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354671-639,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/10151,Сардина иваси тихоок. БРИСТОЛЬ ТУ Ж/Б. 245Г,92.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMUI0SWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2d0a8df93ade539da6cddaf0ee9bfac9ad6cf5c9/27d9bc5b-620c-11ee-9a34-005056011b5d.png,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354675-640,https://bristol.ru/catalog,Консервация и салаты,https://bristol.ru/category/134,,https://bristol.ru/product/10150,Шпроты в масле БРИСТОЛЬ ИЗ БАЛТИЙСКОЙ КИЛЬКИ ГОСТ Ж/Б. 160Г,89.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMHA0SWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--71f6bacfe473bbde6da1f2a1a0f001fe2994d203/27d9bc5a-620c-11ee-9a34-005056011b5d.png,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354681-641,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/1563,Колбаса вареная ДЫМОВ ДОКТОРСКАЯ ГОСТ 500Г,219.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMStFSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--56acac10252a783b42ba8f3386edade840b6a102/46dad71c-7a10-11ed-9a27-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354685-642,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/9925,Сервелат в/к ПАПА МОЖЕТ МЕЛКОЗЕРНЫЙ В/У. ТУ 350Г,169.99 ₽,,Владим. обл. г.Владимир пр-кт Ленина д.62,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMUt1SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--564e96913887d455efa5b51a670022be64a3eba4/28314f27-3b6b-11ee-9a31-005056011b5d.jpeg
1698354689-643,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/9924,Сосиски ПАПА МОЖЕТ МОЛОЧНЫЕ ГОСТ 300Г,169.99 ₽,,Владим. обл. г.Владимир пр-кт Ленина д.62,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMHl1SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9500199629af33098750719a301fc939e8ed6305/28314f26-3b6b-11ee-9a31-005056011b5d.jpeg
1698354692-644,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/2939,Колбаса с/к ДЫМОВ АССОРТИ БРАУНШВЕЙГСКАЯ И СЕРВЕЛАТ НАРЕЗКА ГОСТ 90Г,149.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdkliIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a62d8487f16b906fcbaa932df20b981e928521b4/4af0813f-4960-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354694-645,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/4796,Ветчина МРАМОРНАЯ ПО-ЧЕРКИЗОВСКИ 400Г,149.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdWhEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1cbd05fbaa7f8cc8bbe5a32946c74c96adbceaac/bdb8a6da-909e-11ec-9a24-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354697-646,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/9923,Колбаса вареная ПАПА МОЖЕТ СТОЛИЧНАЯ ТУ 400Г,119.99 ₽,,Владим. обл. г.Владимир пр-кт Ленина д.62,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMGF1SVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--64898fc9be0d73eab39f76de7f1bbbfb2e04d5a2/28314f28-3b6b-11ee-9a31-005056011b5d.jpeg
1698354699-647,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/5162,Колбаса с/к ДЫМОВ АССОРТИ ПЕППЕРОНИ САЛЯМИ ИТАЛЬЯНСКАЯ НАРЕЗКА 90Г,119.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbzFkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--356d79bf66a44205caa014e71fcc39cdad7fd3a1/d5d7dd67-e809-11ec-9a25-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354703-648,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/6960,Колбаса с/к ЧЕРКИЗОВО САЛЯМИ АСТОРИЯ НАРЕЗКА ТУ 85Г,109.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0taIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e0d3be73e4d53414719d7ae677fb683937460ba3/4d802d42-22bb-11ed-9a26-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354707-649,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/5522,Ребрышки к/в СВИНЫЕ МАРТИ СТО 300Г,109.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdU0wIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d3215fd35441afde7c09dfc7b8d66cff1ada493f/27c9f942-31e3-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354710-650,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/9991,Колбаса п/к ЧЕРКИЗОВО ВАРШАВСКАЯ 350Г,99.99 ₽,,Владим. обл. г.Владимир пр-кт Ленина д.62,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeFRRSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3ce1d549b6d77cb1a78bb087866de55b75d2e793/4242e3ce-464a-11ee-9a31-005056011b5d.jpeg
1698354712-651,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/2723,Бекон с/к ДЫМОВ НАРЕЗКА 150Г,97.49 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM2ZmSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--37c2821bcdb0627bfa4be95facdb52d43480022f/287c95ce-aba4-11ed-9a29-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354716-652,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/4913,Колбаса с/к ЧЕРКИЗОВО САЛЬЧИЧОН НАРЕЗКА 100Г,89.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdVV1IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--86a6c8a73a8c9d39edcd5fc010768e37fc009d57/8b60172b-3681-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354718-653,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/3097,Окорок с/к ДЫМОВ НАРЕЗКА ТУ 70Г,89.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb05kIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a6238afe95515fcd003a1f067c0d37c5556f4dd7/57add3ef-e809-11ec-9a25-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354720-654,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/775,Сосиски ИМПЕРИЯ ВКУСА С ИНДЕЙКОЙ ТУ 270Г,86.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc3BEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f9f98615815e69ecbb6b3d486a53b3f182b839a9/bdb8a6dc-909e-11ec-9a24-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354723-655,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/9324,Колбаса с/в SOLEMICI SALAME GENOVESE НАРЕЗКА ТУ 50Г,79.99 ₽,,Владим. обл. г.Владимир пр-кт Ленина д.62,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMjFFSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fe4a8e0e12615d447810f322da20b8c3141ed280/d9152d13-f096-11ed-9a2d-005056011b5d.jpeg
1698354725-656,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/5374,Колбаса с/к ДЫМОВ КОНЬЯЧНАЯ 90Г,69.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmxkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--70a30f953ec774151b94d620ef4820459d4682da/c129984b-e808-11ec-9a25-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354728-657,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/5471,Уши свиные к/в К ПИВУ ТУ 100Г,44.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbG8wIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7183663fb49a5747e2f944c8e67c79f53a339840/267ef933-4960-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354730-658,https://bristol.ru/catalog,"Мясо, рыба",https://bristol.ru/category/133,,https://bristol.ru/product/2625,Уши свиные к/в К ПИВУ ОСТРЫЕ ТУ 100Г,44.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamM0IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--40e4a750574955243c2e26187d5d5b3955fd5e86/362ab835-6319-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354748-659,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/9065,Жевательная резинка MENTOS PURE FRESH ВИНОГРАД 54Г,149.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNU1XSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--45c1c49f4a1102b1b9a8fc033547f8c6075e3f39/82f55f0a-cfd3-11ed-9a2b-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354751-660,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/764,"Майонез МАХЕЕВЪ ПРОВАНСАЛЬ С ЛИМОННЫМ СОКОМ 50,5% ДОЙ-ПАК 770Г",149.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaklIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e84f37e43793c2977fed4a18b8d32953f9a7cb32/267ef93a-4960-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354754-661,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/1589,Жевательная резинка MENTOS PURE FRESH ТУТТИ-ФРУТТИ 54Г,149.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNVRUSUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3be8e6ce66b6a3b7673a5c281898daed6cc29ad7/9254b1f0-9337-11ed-9a27-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354756-662,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/7146,Кетчуп МАХЕЕВЪ ШАШЛЫЧНЫЙ ДОЙ-ПАК 500Г,109.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMTJRSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8dab7fb9042ec33d1753e98a8c5814bc171aff81/71bcb701-2633-11ee-9a31-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354760-663,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/8010,Готовый завтрак ХРУТКА 230Г,99.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOHorSHc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e9ab35fe7998711c4bc249d2401c913433681306/54c354fd-6048-11ed-9a27-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354762-664,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/4832,Рис кубанский АГРО-АЛЬЯНС ПАК/ВАР ЭКСТРА 1С ГОСТ 5х80Г,99.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaDA4IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1c74f01a8f56a48bc99c02e305783e876d6b3fed/82011e0c-6980-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354766-665,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/9239,Соус деликатесный МАХЕЕВЪ КИСЛО-СЛАДКИЙ С ПЕРЦЕМ ЧИЛИ СТО 230Г,94.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBME5CSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dc604fa77681c666e59159218b141652520c4a33/815d095c-ef48-11ed-9a2c-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354769-666,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/5122,Лаваш MISSION ОРИГИНАЛЬНЫЙ ТУ 270Г,94.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdTR3IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bcd305de2c0e8f2cc2cba601c6a1e7dbaeed7d7e/8d307b10-4966-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354772-667,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/6204,"Масло подсолнечное СЕМЕНОВНА РАФИНИРОВАННОЕ ДЕЗОДОРИРОВАННОЕ П/С ГОСТ 0,9Л",92.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWxJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0be5b639d038895106ea99c59db980ee23fa41b9/09c10509-a6a2-11ec-9a24-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354774-668,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/8705,"Масло подсолнечное СКАЗКА РАФИНИРОВАННОЕ П/С ГОСТ 0,9Л",92.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNWZ1SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d7c55c5cc2d41bf9474a46dbadf8bd84d28fc2c3/a768afe0-b83a-11ed-9a29-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354778-669,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/4784,Крупа гречневая АГРО-АЛЬЯНС ЭКСТРА ПАК/ВАР В/С ГОСТ 5х80Г,81.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdXhEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6db29464ad9f5df496f5df60d3fa424cca5a1103/c3d257b4-909e-11ec-9a24-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354781-670,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/2863,Тортильи пшеничные MISSION ОРИГИНАЛЬНЫЕ 166Г,72.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOWI1SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b7da5800ebede26d5ef41d83b09b06be60fbbaab/272b4f36-bce3-11ed-9a29-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354784-671,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/5783,Тортильи пшеничные MISSION СО ВКУСОМ СЫРА 166Г,72.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc05KIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5b354aa0b5b8a213f3f05fe5c1cf6f8e94a8e1f0/53b395ec-ab5b-11ec-9a24-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354786-672,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/2512,Хлопья УВЕЛКА 5 ЗЛАКОВ 350Г,69.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdEVYIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dfc11f2ce040269acfa0e2b5ea1ab722a315a265/8c085371-4953-11ec-9a22-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354790-673,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/3380,"Сахар прессованный РУССКИЙ 0,5КГ",69.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajhnIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b296f97c763ca1693967ce67d3d654399edeb27d/a32fa115-31cc-11ec-8169-00155d420661.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
1698354793-674,https://bristol.ru/catalog,Бакалея,https://bristol.ru/category/132,,https://bristol.ru/product/1064,Кетчуп МАХЕЕВЪ ТОМАТНЫЙ ДОЙ-ПАК 300Г,69.99 ₽,https://api.mobile.bristol.ru/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMStRSVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fd3e778b0057a7d56b735b23ab1d51b4301d02de/516702c4-2633-11ee-9a31-005056011b5d.jpeg,Владим. обл. г.Владимир пр-кт Ленина д.62,
